user_id,action
4185,DELETE
6412,UPDATE
6220,LOGOUT
9156,DELETE
5068,READ
7212,LOGOUT
3141,LOGOUT
3937,DELETE
2415,DELETE
1690,DELETE
2879,UPDATE
7196,LOGIN
1651,LOGOUT
6122,LOGIN
4324,CREATE
4804,CREATE
1988,READ
9830,UPDATE
4737,READ
8013,CREATE
5953,CREATE
8404,LOGIN
8264,LOGIN
8219,CREATE
8233,UPDATE
6870,CREATE
3588,UPDATE
7551,UPDATE
3709,CREATE
2159,UPDATE
6294,DELETE
8864,LOGOUT
1194,UPDATE
1163,LOGIN
106,LOGOUT
4327,UPDATE
7129,UPDATE
9650,READ
3866,DELETE
6134,LOGIN
2148,LOGOUT
5777,LOGOUT
5697,LOGOUT
6353,LOGOUT
3147,LOGIN
4956,READ
2061,LOGOUT
7933,CREATE
6287,UPDATE
8264,UPDATE
9346,LOGIN
237,LOGOUT
1310,LOGOUT
4129,DELETE
6519,CREATE
8569,DELETE
6275,LOGIN
1891,READ
6597,LOGOUT
7877,CREATE
2828,LOGOUT
1024,CREATE
7277,READ
1689,CREATE
2452,LOGOUT
4641,CREATE
1105,READ
3660,LOGOUT
5425,UPDATE
590,UPDATE
9677,LOGOUT
7886,UPDATE
3290,LOGOUT
1528,UPDATE
5462,UPDATE
6845,DELETE
3242,LOGOUT
1524,LOGIN
9921,UPDATE
8699,READ
2829,UPDATE
3510,READ
4274,READ
4339,LOGOUT
213,DELETE
8667,CREATE
8229,CREATE
5826,DELETE
7163,CREATE
5364,UPDATE
7578,LOGIN
480,CREATE
5598,LOGIN
3215,CREATE
7918,READ
5769,UPDATE
6349,LOGIN
2466,CREATE
1497,LOGIN
9661,LOGOUT
5243,LOGIN
5093,CREATE
4293,DELETE
6257,UPDATE
7502,CREATE
9874,UPDATE
7761,LOGIN
9934,CREATE
1601,CREATE
1740,LOGIN
592,READ
9030,CREATE
2691,LOGIN
4518,LOGIN
4543,CREATE
1054,LOGOUT
3592,READ
8985,DELETE
8441,DELETE
9085,UPDATE
8370,CREATE
9055,CREATE
5176,CREATE
3312,CREATE
5947,LOGOUT
5480,UPDATE
2300,LOGOUT
6122,LOGIN
2386,LOGIN
3711,LOGOUT
4308,READ
9682,UPDATE
3600,READ
4801,LOGIN
441,LOGOUT
3271,DELETE
1420,CREATE
2197,DELETE
4721,CREATE
4897,CREATE
2191,UPDATE
8201,DELETE
2217,READ
4442,READ
9672,READ
7043,READ
2960,CREATE
6932,READ
9247,CREATE
1776,DELETE
2084,CREATE
7135,CREATE
2510,LOGOUT
3375,LOGIN
9693,LOGOUT
6683,UPDATE
5953,UPDATE
5045,LOGOUT
620,LOGOUT
2455,UPDATE
5722,DELETE
2841,CREATE
1511,READ
6482,DELETE
6642,LOGIN
3247,DELETE
2976,CREATE
7629,LOGOUT
3368,READ
2858,CREATE
245,LOGOUT
346,LOGIN
1395,READ
1537,UPDATE
7824,DELETE
3296,LOGIN
9264,DELETE
4888,DELETE
3149,LOGIN
3454,UPDATE
9471,CREATE
8561,CREATE
3146,DELETE
4870,DELETE
742,DELETE
3882,UPDATE
8207,UPDATE
9067,READ
353,DELETE
6948,CREATE
5677,UPDATE
2833,READ
6533,LOGIN
3449,DELETE
8847,DELETE
3456,LOGIN
4213,DELETE
2663,LOGIN
3496,READ
4132,READ
3133,READ
7818,READ
3660,CREATE
5648,READ
4047,CREATE
4270,DELETE
1730,UPDATE
4411,CREATE
715,READ
234,READ
4996,CREATE
1609,DELETE
5216,DELETE
4427,UPDATE
7736,DELETE
8391,READ
2970,LOGIN
1021,DELETE
8622,UPDATE
5818,DELETE
6390,LOGOUT
5713,LOGOUT
4772,CREATE
4825,READ
2245,UPDATE
5603,UPDATE
3165,LOGIN
60,LOGOUT
8394,UPDATE
3996,CREATE
611,READ
5832,READ
7483,LOGOUT
5057,UPDATE
4430,READ
2394,LOGOUT
7672,READ
704,UPDATE
47,CREATE
9012,CREATE
2807,LOGIN
9989,LOGOUT
9628,READ
2705,READ
6342,DELETE
5025,DELETE
7765,READ
6719,UPDATE
7823,LOGIN
2302,READ
4399,LOGIN
1892,LOGIN
4008,READ
763,LOGIN
1364,LOGOUT
7866,CREATE
5539,CREATE
7652,LOGIN
2929,CREATE
6512,LOGIN
6922,DELETE
9634,CREATE
1380,DELETE
1984,DELETE
1121,DELETE
7298,CREATE
370,UPDATE
6632,CREATE
5274,UPDATE
7895,LOGOUT
8537,LOGIN
4380,DELETE
4184,LOGOUT
3544,DELETE
5854,LOGIN
8036,DELETE
1261,CREATE
1163,LOGIN
9295,UPDATE
5043,DELETE
2972,DELETE
3961,LOGIN
375,UPDATE
8461,LOGOUT
2645,CREATE
9349,LOGOUT
3172,DELETE
9937,UPDATE
9531,LOGOUT
4950,LOGOUT
2309,READ
7972,LOGIN
9214,CREATE
8257,LOGIN
4836,CREATE
3411,LOGIN
1398,LOGOUT
4430,UPDATE
2168,DELETE
3498,LOGOUT
3171,CREATE
3445,LOGIN
4686,LOGIN
5969,READ
1807,LOGOUT
6395,CREATE
973,READ
4471,CREATE
7856,UPDATE
1280,CREATE
1322,LOGIN
810,LOGIN
297,DELETE
2659,DELETE
5660,LOGOUT
6343,READ
4524,DELETE
6158,READ
9867,LOGIN
7476,UPDATE
2288,LOGOUT
8488,LOGOUT
9558,DELETE
6412,LOGOUT
5709,DELETE
8161,DELETE
2341,LOGOUT
5753,DELETE
7766,READ
8388,READ
3259,CREATE
4510,LOGIN
696,UPDATE
2129,CREATE
540,READ
1141,UPDATE
8810,UPDATE
2679,READ
9687,UPDATE
2176,LOGIN
8438,CREATE
4357,DELETE
7839,LOGIN
8851,DELETE
3211,READ
3606,LOGOUT
8530,LOGOUT
2171,READ
677,UPDATE
3118,READ
4777,UPDATE
4298,LOGIN
7700,UPDATE
4531,LOGOUT
1366,LOGOUT
7611,LOGOUT
7626,CREATE
559,CREATE
6954,READ
1897,READ
7898,UPDATE
5433,UPDATE
1060,UPDATE
2678,READ
31,LOGIN
2462,LOGOUT
5573,READ
2828,READ
588,LOGOUT
1251,LOGIN
7099,LOGIN
5936,CREATE
3542,READ
9553,LOGOUT
3368,CREATE
8947,LOGOUT
6682,READ
5690,READ
683,CREATE
7586,UPDATE
3731,LOGOUT
1569,CREATE
2,READ
8370,LOGIN
6814,LOGOUT
8809,LOGIN
6560,LOGIN
4325,LOGIN
2998,CREATE
9096,LOGOUT
3052,CREATE
527,LOGOUT
4866,LOGOUT
8357,LOGOUT
1163,CREATE
1053,DELETE
9523,DELETE
9973,CREATE
6439,LOGOUT
7944,DELETE
4236,READ
8836,LOGIN
5660,CREATE
4006,UPDATE
1140,LOGIN
3826,UPDATE
7659,LOGOUT
7554,UPDATE
4962,LOGIN
5913,LOGOUT
7658,UPDATE
7735,READ
8140,CREATE
8414,DELETE
7424,DELETE
9866,LOGOUT
7994,READ
7656,READ
1041,DELETE
9017,DELETE
7228,UPDATE
9460,READ
848,LOGOUT
5772,DELETE
5781,LOGIN
493,UPDATE
259,UPDATE
8764,LOGOUT
212,CREATE
1913,LOGOUT
7920,LOGOUT
9606,READ
4050,UPDATE
3355,DELETE
3572,LOGIN
6400,LOGOUT
2702,UPDATE
5222,CREATE
5727,DELETE
6242,CREATE
7891,LOGIN
8314,LOGIN
6384,UPDATE
7850,DELETE
6304,UPDATE
1404,UPDATE
6761,DELETE
6511,DELETE
9456,LOGIN
2359,LOGOUT
2406,READ
1869,UPDATE
560,DELETE
4558,READ
2864,UPDATE
6389,DELETE
987,LOGOUT
6560,READ
7512,READ
8522,UPDATE
9758,CREATE
5889,DELETE
8892,LOGOUT
2574,DELETE
6257,CREATE
8341,READ
5728,UPDATE
8018,LOGOUT
5778,UPDATE
1153,LOGIN
2021,DELETE
2013,UPDATE
3965,CREATE
5754,UPDATE
5325,DELETE
5244,CREATE
4657,LOGOUT
4951,LOGIN
4747,LOGIN
7248,CREATE
8272,DELETE
8823,READ
1571,CREATE
1776,UPDATE
9616,CREATE
912,CREATE
8757,READ
2115,READ
9078,UPDATE
3378,DELETE
8470,CREATE
2235,READ
7240,READ
9032,DELETE
3765,LOGIN
1569,DELETE
6893,CREATE
6827,CREATE
190,DELETE
5254,UPDATE
8704,CREATE
5738,CREATE
6047,READ
5906,LOGIN
5460,CREATE
1808,READ
210,CREATE
4280,UPDATE
6667,DELETE
9038,LOGIN
8972,LOGIN
535,DELETE
9883,LOGIN
6048,UPDATE
1981,DELETE
4534,UPDATE
3755,READ
7256,UPDATE
3213,READ
637,LOGIN
8749,DELETE
236,CREATE
6312,LOGOUT
3489,LOGIN
1738,READ
116,LOGOUT
2027,DELETE
1367,CREATE
2045,LOGOUT
9338,LOGIN
2192,CREATE
1166,READ
6882,CREATE
147,READ
4776,LOGIN
8639,LOGIN
2196,LOGOUT
9003,CREATE
4803,LOGIN
3109,DELETE
6986,LOGIN
2030,CREATE
5271,UPDATE
2545,READ
5833,UPDATE
6907,DELETE
7300,LOGIN
7774,LOGOUT
4476,LOGIN
7439,UPDATE
6672,CREATE
3553,LOGOUT
1077,CREATE
468,CREATE
7076,DELETE
6063,LOGIN
5383,CREATE
2473,CREATE
941,READ
6294,UPDATE
9962,LOGOUT
8746,CREATE
758,CREATE
2431,LOGIN
5551,DELETE
643,CREATE
6743,LOGIN
4958,DELETE
5789,DELETE
2154,LOGIN
5471,LOGOUT
9511,DELETE
8107,CREATE
2142,DELETE
4892,UPDATE
3291,UPDATE
4681,READ
8682,CREATE
202,UPDATE
1363,CREATE
6465,CREATE
1432,UPDATE
9110,LOGIN
8022,READ
34,UPDATE
5620,READ
238,LOGOUT
7875,CREATE
6559,READ
4846,CREATE
7908,UPDATE
9788,DELETE
8483,DELETE
4329,LOGIN
8334,LOGIN
4473,LOGOUT
8557,LOGIN
1220,CREATE
8349,DELETE
2747,LOGOUT
1040,UPDATE
3965,READ
3761,UPDATE
9791,DELETE
6961,CREATE
6745,DELETE
8141,READ
8951,DELETE
178,UPDATE
502,UPDATE
1405,DELETE
7538,LOGIN
3827,CREATE
9905,DELETE
6614,LOGIN
4512,CREATE
5241,DELETE
3324,CREATE
9366,CREATE
6060,CREATE
3359,LOGOUT
7798,DELETE
297,LOGIN
8851,CREATE
7983,LOGIN
1134,READ
3686,LOGIN
1377,LOGOUT
7385,DELETE
8559,READ
2350,UPDATE
5442,LOGIN
3731,READ
1289,LOGOUT
5279,LOGOUT
8534,LOGIN
125,LOGIN
1445,DELETE
182,CREATE
5187,CREATE
5219,LOGIN
2407,UPDATE
5001,DELETE
7443,READ
3697,LOGOUT
5484,LOGIN
5201,LOGIN
9484,LOGIN
630,LOGOUT
2991,READ
3319,READ
779,LOGOUT
5434,DELETE
7666,LOGIN
9238,DELETE
3294,READ
3386,DELETE
8515,CREATE
3395,LOGIN
8691,CREATE
7818,LOGIN
27,UPDATE
5871,READ
4902,READ
877,DELETE
3821,DELETE
301,UPDATE
7774,LOGOUT
7794,CREATE
5755,LOGOUT
3759,LOGOUT
9173,CREATE
1073,LOGOUT
271,LOGIN
6229,LOGIN
4045,UPDATE
4992,READ
3632,UPDATE
7660,CREATE
7230,UPDATE
7693,LOGOUT
6404,UPDATE
6182,LOGOUT
4246,READ
8275,LOGIN
4775,UPDATE
6115,DELETE
99,CREATE
498,READ
9212,UPDATE
2230,LOGIN
874,UPDATE
2021,READ
3757,READ
9480,LOGOUT
5891,CREATE
1938,LOGOUT
8279,LOGOUT
7644,CREATE
8914,READ
7236,DELETE
5033,DELETE
926,DELETE
5285,UPDATE
6495,READ
8840,UPDATE
187,READ
5742,LOGIN
1079,LOGOUT
7398,READ
3203,READ
2280,UPDATE
3994,LOGOUT
2739,DELETE
634,UPDATE
5012,CREATE
1650,READ
4652,LOGOUT
1522,DELETE
5134,DELETE
7902,CREATE
4337,UPDATE
9048,LOGIN
2753,UPDATE
8110,READ
9354,LOGIN
9917,LOGOUT
1613,LOGOUT
2926,CREATE
4966,UPDATE
5010,READ
182,LOGOUT
9986,LOGOUT
9732,UPDATE
574,UPDATE
8843,READ
9238,LOGOUT
9178,UPDATE
8236,UPDATE
7206,LOGOUT
6610,LOGIN
3274,LOGOUT
2002,DELETE
4135,LOGIN
1905,UPDATE
900,LOGOUT
4356,LOGOUT
1956,UPDATE
9073,LOGIN
6804,LOGOUT
7218,DELETE
8921,UPDATE
1275,CREATE
2193,CREATE
2014,DELETE
6238,CREATE
2348,LOGOUT
9616,LOGIN
4634,DELETE
3025,LOGIN
1504,UPDATE
2328,UPDATE
7365,CREATE
2842,READ
8190,CREATE
161,READ
9956,UPDATE
1119,CREATE
6090,DELETE
9323,READ
8046,LOGIN
1099,DELETE
7400,LOGOUT
8962,DELETE
3238,READ
4383,DELETE
1657,LOGOUT
8053,LOGOUT
970,DELETE
2704,CREATE
1333,UPDATE
1189,READ
6083,UPDATE
6701,LOGIN
7747,READ
879,READ
2157,DELETE
2381,CREATE
5638,LOGIN
68,LOGIN
6609,READ
4090,READ
9312,READ
7129,DELETE
7293,LOGIN
3323,LOGIN
4575,DELETE
7248,READ
4994,CREATE
6842,LOGOUT
2422,LOGIN
2499,DELETE
3070,READ
9638,LOGIN
6968,CREATE
3185,CREATE
7579,READ
5279,DELETE
7987,UPDATE
2106,READ
731,LOGOUT
7553,CREATE
1990,LOGIN
2938,LOGOUT
9600,LOGOUT
5470,READ
7837,UPDATE
5942,UPDATE
6054,DELETE
431,READ
5992,READ
5535,UPDATE
3894,LOGOUT
2261,LOGOUT
5145,CREATE
9560,LOGIN
5459,LOGOUT
1239,CREATE
3680,READ
4364,LOGIN
5795,DELETE
8060,UPDATE
1582,CREATE
5781,LOGIN
8452,UPDATE
3444,LOGOUT
8815,UPDATE
5311,LOGOUT
87,UPDATE
5550,LOGOUT
2106,CREATE
1354,DELETE
9139,READ
2773,READ
8648,UPDATE
5260,UPDATE
2387,LOGIN
4756,CREATE
993,DELETE
9472,LOGIN
6162,CREATE
6327,CREATE
8169,LOGOUT
6429,UPDATE
8381,CREATE
6543,CREATE
6394,DELETE
4139,LOGIN
6001,READ
8356,LOGOUT
1110,LOGIN
3905,UPDATE
7404,UPDATE
8130,LOGIN
4568,DELETE
9127,CREATE
3927,CREATE
9801,READ
4084,READ
672,LOGIN
6384,CREATE
407,LOGOUT
9327,UPDATE
171,LOGOUT
9282,UPDATE
9616,UPDATE
3345,LOGIN
9224,UPDATE
9532,DELETE
7436,LOGOUT
2082,READ
8796,UPDATE
474,UPDATE
5487,UPDATE
8188,DELETE
692,READ
4312,READ
7940,DELETE
8833,UPDATE
7572,LOGOUT
9471,LOGIN
1771,UPDATE
7705,READ
4027,LOGOUT
7049,DELETE
444,LOGOUT
71,CREATE
2588,CREATE
6491,DELETE
1018,LOGIN
2623,CREATE
7194,LOGIN
1152,LOGOUT
5545,UPDATE
3523,LOGIN
431,DELETE
223,CREATE
7137,CREATE
5879,READ
1083,CREATE
4506,LOGIN
1313,LOGOUT
4719,CREATE
3457,CREATE
6991,DELETE
2300,LOGOUT
5293,LOGOUT
612,LOGOUT
8984,READ
8612,LOGOUT
9941,LOGIN
3335,LOGOUT
4370,DELETE
7567,LOGOUT
9950,UPDATE
2895,LOGIN
1025,DELETE
8886,DELETE
9132,LOGOUT
4349,UPDATE
8593,READ
6768,CREATE
229,LOGIN
7317,LOGOUT
8278,CREATE
4286,CREATE
3460,READ
8209,UPDATE
9050,UPDATE
5341,DELETE
2118,UPDATE
1829,LOGOUT
9617,UPDATE
5375,DELETE
3398,CREATE
5707,READ
1108,UPDATE
734,LOGIN
1985,READ
1375,LOGIN
6297,UPDATE
3530,READ
855,UPDATE
2963,CREATE
4114,LOGIN
5755,CREATE
5250,UPDATE
1877,CREATE
4492,LOGOUT
1019,DELETE
6714,UPDATE
1538,READ
2166,UPDATE
7752,UPDATE
243,LOGOUT
7453,LOGIN
2668,LOGOUT
5895,UPDATE
713,UPDATE
2405,DELETE
2940,LOGIN
8533,LOGOUT
2318,CREATE
2207,READ
4529,DELETE
1012,LOGIN
7151,UPDATE
3536,DELETE
7894,LOGIN
5872,LOGOUT
1841,UPDATE
5330,DELETE
2752,DELETE
1906,READ
1201,LOGOUT
2273,LOGOUT
4570,LOGOUT
239,LOGIN
4725,UPDATE
8206,READ
5824,LOGIN
6863,LOGIN
7332,LOGIN
180,CREATE
1952,READ
2218,READ
7123,UPDATE
243,LOGIN
3491,UPDATE
7906,READ
1110,CREATE
5989,LOGOUT
4895,LOGIN
7207,UPDATE
7630,LOGOUT
6791,READ
1639,READ
5734,UPDATE
9924,LOGOUT
1309,LOGOUT
6496,UPDATE
6010,CREATE
5288,DELETE
3255,DELETE
4031,READ
306,LOGOUT
6130,LOGIN
1152,CREATE
4674,UPDATE
453,LOGOUT
8626,READ
6224,CREATE
4972,UPDATE
7369,DELETE
5713,READ
6971,LOGOUT
4033,DELETE
879,LOGOUT
2575,CREATE
4045,LOGIN
2039,READ
7901,LOGOUT
313,LOGOUT
9262,LOGOUT
4585,READ
1736,CREATE
516,CREATE
8954,READ
2938,READ
4284,DELETE
6253,CREATE
2536,DELETE
3112,CREATE
5732,UPDATE
4928,LOGIN
1904,LOGIN
2066,LOGIN
4431,LOGIN
7084,LOGOUT
2649,CREATE
6912,LOGIN
8433,DELETE
7056,READ
3752,LOGOUT
4937,CREATE
8377,LOGOUT
5629,CREATE
271,LOGOUT
8939,READ
4547,LOGOUT
4678,CREATE
8409,DELETE
2461,LOGIN
2420,CREATE
7514,LOGIN
5358,LOGIN
5029,LOGIN
4408,LOGOUT
7535,READ
1482,READ
6863,LOGIN
5336,LOGOUT
2433,UPDATE
3613,CREATE
877,CREATE
2460,DELETE
2922,READ
8925,LOGIN
1690,READ
565,READ
1252,READ
9480,LOGOUT
9195,UPDATE
4398,CREATE
3027,LOGIN
5451,LOGOUT
1358,CREATE
9095,LOGIN
737,DELETE
131,UPDATE
3020,DELETE
1263,READ
8880,DELETE
748,LOGIN
4557,READ
2119,READ
7270,READ
873,LOGIN
1609,READ
6170,LOGIN
6532,LOGIN
691,UPDATE
4616,CREATE
2240,LOGOUT
1140,READ
1878,READ
5290,LOGOUT
2435,UPDATE
5458,CREATE
6901,CREATE
4615,LOGOUT
889,LOGOUT
7598,UPDATE
2667,CREATE
8710,DELETE
1561,CREATE
1381,CREATE
1339,DELETE
1141,DELETE
4338,LOGOUT
5102,LOGOUT
4807,DELETE
903,CREATE
5693,LOGOUT
3782,UPDATE
5339,LOGOUT
8663,UPDATE
4199,READ
408,DELETE
6556,READ
6810,DELETE
3528,LOGOUT
2719,LOGIN
4451,READ
3458,UPDATE
1841,CREATE
8787,LOGOUT
7147,CREATE
8310,CREATE
1559,UPDATE
7821,LOGIN
5972,LOGIN
8332,DELETE
7091,UPDATE
4419,LOGOUT
4132,CREATE
7464,LOGIN
3746,DELETE
9018,DELETE
6213,LOGIN
1598,READ
406,CREATE
2193,CREATE
534,DELETE
4231,READ
48,CREATE
9741,UPDATE
4228,LOGOUT
9159,LOGOUT
9786,DELETE
2388,UPDATE
3894,READ
7790,DELETE
4438,LOGIN
5548,LOGOUT
8977,READ
5121,READ
3998,READ
3109,CREATE
3660,UPDATE
9334,LOGOUT
6914,UPDATE
9479,LOGOUT
6445,DELETE
1211,LOGIN
7618,CREATE
8507,UPDATE
2503,READ
4331,LOGOUT
7427,CREATE
2220,UPDATE
7199,CREATE
3624,UPDATE
7384,LOGOUT
5870,LOGIN
1726,CREATE
9164,READ
1097,LOGIN
9328,UPDATE
4536,DELETE
6856,CREATE
1842,UPDATE
9785,LOGIN
1959,LOGOUT
8761,LOGIN
7017,DELETE
2631,UPDATE
2564,LOGIN
2508,DELETE
9451,LOGOUT
1644,READ
7594,LOGOUT
6466,LOGOUT
2272,LOGIN
4542,CREATE
4017,READ
4880,READ
3275,DELETE
183,DELETE
3800,LOGOUT
861,LOGIN
720,DELETE
4865,CREATE
7806,DELETE
2428,CREATE
4529,READ
2571,LOGOUT
5994,UPDATE
9122,CREATE
4187,DELETE
5169,CREATE
5802,UPDATE
7256,LOGOUT
9729,CREATE
9946,LOGOUT
2136,CREATE
3332,LOGIN
7478,UPDATE
7592,CREATE
4766,LOGIN
2740,UPDATE
4192,UPDATE
349,READ
3858,LOGOUT
6022,UPDATE
3399,DELETE
9795,LOGOUT
2093,READ
765,LOGIN
7160,DELETE
953,UPDATE
8599,UPDATE
837,LOGOUT
5940,UPDATE
4030,UPDATE
643,READ
1165,CREATE
5700,LOGOUT
3228,UPDATE
820,LOGIN
1029,READ
1301,LOGIN
6516,UPDATE
1137,CREATE
3453,READ
4072,CREATE
488,DELETE
6095,LOGOUT
5575,DELETE
5471,CREATE
1238,DELETE
394,UPDATE
1502,LOGOUT
8502,LOGOUT
890,DELETE
5883,UPDATE
1002,DELETE
6187,LOGIN
2353,CREATE
6953,READ
5123,READ
2908,LOGIN
79,READ
5465,READ
3253,DELETE
9205,CREATE
3832,UPDATE
2205,DELETE
6745,LOGOUT
1248,CREATE
4936,UPDATE
2974,CREATE
1909,DELETE
3365,LOGIN
4492,DELETE
3241,DELETE
808,LOGIN
1196,UPDATE
9971,LOGIN
9925,READ
157,LOGOUT
9633,LOGIN
2647,LOGOUT
6760,CREATE
1869,READ
161,DELETE
2412,DELETE
6057,DELETE
564,UPDATE
9823,LOGOUT
5617,UPDATE
6089,DELETE
4785,CREATE
8033,UPDATE
1949,LOGIN
682,LOGIN
4538,UPDATE
2551,DELETE
6121,LOGIN
715,DELETE
9403,LOGOUT
4518,CREATE
7284,LOGIN
1237,READ
4566,UPDATE
1027,READ
2878,READ
7508,READ
4525,UPDATE
1564,CREATE
8190,READ
4091,CREATE
3843,CREATE
5567,LOGIN
4178,LOGOUT
3902,LOGOUT
365,READ
4693,LOGOUT
6329,LOGOUT
9837,DELETE
8005,CREATE
5950,DELETE
5542,UPDATE
1920,LOGIN
1463,UPDATE
2479,UPDATE
6108,UPDATE
449,LOGOUT
5225,UPDATE
2647,READ
608,CREATE
4012,DELETE
3774,DELETE
3052,DELETE
8519,UPDATE
856,READ
9246,READ
7592,UPDATE
6531,READ
8642,LOGOUT
1642,READ
2585,DELETE
3588,DELETE
8288,CREATE
364,READ
525,READ
1711,UPDATE
6268,CREATE
2026,READ
8452,UPDATE
7500,UPDATE
1272,READ
8816,READ
2098,LOGIN
9477,UPDATE
4618,READ
7476,LOGIN
1101,CREATE
618,CREATE
1007,LOGOUT
3398,LOGIN
2056,CREATE
1330,DELETE
4496,UPDATE
9545,DELETE
8690,CREATE
3199,CREATE
4469,DELETE
3788,READ
2444,CREATE
5837,READ
6946,UPDATE
4557,READ
4913,CREATE
2592,DELETE
9932,READ
325,LOGOUT
831,CREATE
1416,READ
4817,LOGOUT
4630,CREATE
2005,CREATE
850,CREATE
3694,LOGIN
9784,READ
2527,CREATE
786,LOGIN
2136,UPDATE
5948,CREATE
5399,DELETE
4217,LOGOUT
2678,READ
8939,LOGOUT
7787,UPDATE
650,UPDATE
4192,LOGIN
9266,LOGOUT
2700,CREATE
6504,LOGOUT
6477,LOGOUT
9720,UPDATE
3805,LOGOUT
8405,LOGIN
9183,CREATE
1986,LOGIN
4860,CREATE
9536,CREATE
3744,READ
6981,CREATE
9494,DELETE
6053,LOGOUT
3031,UPDATE
6141,READ
2093,READ
8878,READ
720,UPDATE
8354,READ
464,LOGOUT
1104,LOGIN
1859,LOGOUT
945,LOGOUT
3369,LOGOUT
8310,UPDATE
4677,UPDATE
4088,CREATE
6089,LOGIN
8776,DELETE
4343,UPDATE
6415,LOGOUT
1282,LOGIN
3999,UPDATE
5061,UPDATE
1515,UPDATE
6521,DELETE
2093,DELETE
7250,UPDATE
7251,UPDATE
5649,READ
4716,UPDATE
5454,UPDATE
4687,CREATE
6562,DELETE
635,CREATE
2950,LOGIN
2062,DELETE
6154,UPDATE
6110,UPDATE
9776,UPDATE
8257,LOGIN
7041,READ
857,LOGOUT
2627,UPDATE
9224,LOGOUT
8212,UPDATE
6406,READ
6591,UPDATE
5682,READ
9764,LOGIN
7592,LOGOUT
7847,READ
1293,READ
3152,READ
5947,LOGOUT
4828,UPDATE
5812,LOGOUT
7761,LOGIN
8743,READ
5485,DELETE
3280,READ
6584,READ
1909,LOGIN
8530,LOGIN
6109,LOGOUT
8003,LOGIN
6499,LOGOUT
3286,DELETE
8239,READ
5465,LOGOUT
8125,READ
4029,LOGOUT
4743,UPDATE
2801,LOGOUT
9334,DELETE
1655,LOGOUT
3744,UPDATE
5962,LOGOUT
1844,CREATE
8991,UPDATE
1314,LOGOUT
4100,READ
5963,DELETE
9173,UPDATE
7408,LOGIN
1752,DELETE
2789,LOGIN
6747,DELETE
5705,DELETE
4059,LOGOUT
4749,LOGOUT
2008,READ
718,LOGIN
1777,CREATE
8158,UPDATE
3239,LOGIN
5080,READ
9158,UPDATE
8964,DELETE
9789,READ
3537,READ
316,LOGIN
7874,CREATE
9876,DELETE
9819,READ
7482,LOGIN
5993,DELETE
9496,LOGOUT
7554,DELETE
9906,LOGOUT
4876,DELETE
3437,LOGIN
2025,CREATE
6121,READ
9423,UPDATE
3096,LOGOUT
1078,LOGIN
7923,READ
7311,CREATE
4677,UPDATE
2821,UPDATE
1672,DELETE
5867,UPDATE
2227,DELETE
1247,LOGOUT
1410,CREATE
8880,LOGIN
671,UPDATE
3877,DELETE
8739,LOGOUT
9154,LOGOUT
7367,UPDATE
8372,LOGIN
8722,LOGOUT
1655,DELETE
8520,LOGIN
6466,DELETE
876,LOGIN
4586,DELETE
2019,DELETE
5494,LOGIN
7747,LOGIN
463,CREATE
9875,LOGIN
6936,LOGIN
6896,UPDATE
207,LOGIN
9078,READ
5517,DELETE
5559,CREATE
9201,READ
3068,LOGOUT
4950,LOGOUT
1968,CREATE
6964,UPDATE
6292,DELETE
9862,LOGIN
7548,LOGOUT
7794,UPDATE
3197,LOGIN
614,CREATE
1552,LOGOUT
4398,DELETE
3055,LOGOUT
6249,CREATE
2883,DELETE
5932,READ
1350,LOGOUT
8318,CREATE
9325,DELETE
8727,CREATE
5384,CREATE
4637,READ
9966,LOGOUT
9669,READ
7846,READ
4524,LOGIN
2814,CREATE
7645,DELETE
7091,READ
9737,LOGOUT
9501,DELETE
3328,LOGIN
7728,READ
7135,UPDATE
6059,UPDATE
5,CREATE
8616,LOGIN
8484,UPDATE
6320,CREATE
8092,CREATE
9008,UPDATE
2558,LOGOUT
4410,DELETE
5554,CREATE
2850,LOGIN
2359,CREATE
3292,LOGIN
5065,LOGOUT
9835,CREATE
331,LOGOUT
1015,LOGIN
2365,UPDATE
8997,DELETE
8299,UPDATE
4320,READ
4794,READ
1230,UPDATE
7762,READ
5359,DELETE
2994,LOGIN
3275,LOGOUT
6610,LOGIN
8555,READ
6932,READ
5062,LOGIN
3911,LOGOUT
3057,DELETE
917,READ
5459,DELETE
7209,LOGOUT
6358,CREATE
8638,UPDATE
9748,LOGIN
3317,LOGOUT
5825,READ
6036,DELETE
3782,LOGOUT
7057,LOGOUT
7721,LOGIN
2948,READ
4651,CREATE
6917,READ
8329,UPDATE
1654,READ
3731,UPDATE
4711,DELETE
5231,LOGIN
3322,DELETE
4503,DELETE
3629,LOGIN
9915,UPDATE
6744,LOGOUT
7560,UPDATE
268,UPDATE
3204,LOGIN
4479,LOGIN
9976,LOGOUT
1464,LOGIN
2759,CREATE
1881,UPDATE
6820,CREATE
922,DELETE
256,DELETE
21,DELETE
4616,READ
5992,LOGIN
3226,LOGIN
9265,CREATE
5364,CREATE
8847,DELETE
2842,LOGIN
4846,READ
7795,UPDATE
5314,CREATE
7210,DELETE
3072,UPDATE
938,READ
5733,UPDATE
6421,CREATE
7791,LOGOUT
2159,CREATE
2642,CREATE
362,LOGOUT
5026,READ
7294,LOGIN
733,DELETE
4888,LOGIN
9927,READ
2246,DELETE
1481,UPDATE
