app_id,amount
6780,612.66
7922,24.4
3373,308.54
1828,868.2
1803,285.22
4866,580.0
6258,62.66
6923,267.38
5738,805.37
79,762.58
1713,74.41
5406,98.15
5478,179.66
6858,678.22
4171,877.9
7101,661.47
2076,490.08
6006,598.09
3919,780.04
8817,890.05
256,655.83
6868,627.72
9453,272.34
300,757.69
3624,59.51
8973,548.01
3300,179.43
4054,861.96
9877,514.37
939,476.79
9038,185.22
8113,365.93
1810,562.55
9693,288.31
7918,394.68
8548,77.28
1538,429.3
6412,790.04
250,532.69
3616,374.04
5742,318.36
5761,359.5
8020,758.12
8546,143.99
4121,317.13
2523,391.94
779,431.89
7980,261.22
9353,242.2
2394,333.25
1351,537.65
8863,142.66
4683,379.24
6662,161.08
5938,329.94
9581,711.72
7925,651.76
7269,333.39
7152,609.71
6461,877.75
5398,617.94
281,409.95
4995,867.16
1627,108.01
9295,849.63
8665,113.09
7262,687.21
3342,844.37
4470,196.09
7089,718.92
5777,675.12
9191,886.52
3614,534.17
4505,742.96
8892,262.77
2569,186.91
85,446.96
6232,68.22
607,495.53
7254,536.04
1655,510.08
26,813.68
5282,481.47
4967,55.93
7107,32.9
5894,353.71
2561,347.93
5274,550.25
2210,988.11
8481,189.92
6633,562.33
7265,522.42
2088,706.43
6207,753.84
3826,344.44
7720,921.94
8735,374.22
4216,299.87
4181,890.58
8971,929.82
4784,456.21
5230,187.91
2175,682.28
7121,292.49
3751,623.9
3532,671.08
7990,194.8
9704,878.75
600,417.23
7901,903.16
8251,342.18
1097,455.67
3195,722.76
5779,601.58
977,178.28
7175,714.89
8804,401.56
1961,969.19
1473,20.16
8568,256.28
4133,897.15
2904,100.83
386,624.35
2899,72.63
379,242.97
7427,530.69
9282,948.32
1154,601.19
7858,701.86
3836,498.95
8199,425.36
2754,818.21
2327,420.47
5061,902.87
9819,466.84
2692,700.82
74,523.78
2766,25.19
8533,150.64
6337,134.86
2518,298.85
914,904.29
8478,480.55
1418,450.31
1167,913.37
3890,123.05
2608,738.59
8181,586.97
7464,573.81
3563,218.44
3173,203.19
66,581.01
1455,123.42
443,864.8
9616,732.64
1050,468.91
9237,108.96
6272,945.63
7321,973.27
4821,468.88
8804,658.09
9410,210.64
6209,421.09
1636,168.65
3194,373.04
8157,522.81
9464,233.3
9839,629.03
7376,869.54
8956,320.22
5046,807.5
3177,117.75
4206,70.42
3963,540.28
1538,74.3
4549,958.16
8272,606.94
1373,486.73
264,940.98
2456,773.5
983,237.81
3105,34.05
3464,71.62
9492,862.02
7017,272.28
3146,826.76
3023,578.04
5564,544.01
5717,816.91
1308,596.47
1272,387.56
6501,102.95
7951,794.06
9847,43.28
4992,959.06
5451,311.16
1179,110.42
7189,684.96
3995,948.06
8418,482.37
7996,865.8
6812,564.41
766,61.16
2288,182.35
2529,575.31
8583,629.29
9171,508.77
1593,959.3
8233,63.14
7429,746.45
4560,341.07
8756,378.55
4309,63.4
7111,242.46
3889,252.83
2176,772.75
8734,381.4
9968,630.24
8800,281.8
4292,347.1
3702,134.56
7326,207.52
2558,265.17
9254,825.87
3156,745.95
4367,747.83
9348,505.07
7376,678.53
7770,365.69
415,542.77
4391,339.81
5781,436.84
8084,882.82
190,46.55
9216,137.9
5444,606.83
5338,52.27
8016,870.98
5440,96.78
1405,236.9
2873,309.67
5562,340.12
784,354.75
3595,575.43
8597,497.76
9705,180.61
488,224.19
4060,710.57
5594,880.24
4331,819.76
9288,901.88
7359,962.97
7493,258.06
6700,947.54
8990,707.82
8894,673.08
2602,286.8
6040,625.13
1870,584.34
7395,834.33
9083,878.44
6662,289.5
1057,762.74
8136,405.83
4480,390.86
525,505.19
1597,800.12
786,672.37
6497,127.66
2816,234.58
1633,622.99
6903,22.8
1641,830.33
8718,124.42
3588,672.68
9954,507.75
2477,221.7
5017,384.53
4327,655.78
648,881.06
7458,686.75
7125,601.19
229,210.9
7663,749.67
3048,755.95
3347,836.37
1660,203.74
8467,555.26
1971,269.11
6923,207.98
598,906.1
3017,61.82
9899,765.6
5693,31.36
5626,286.42
2990,454.7
6108,870.42
3550,70.02
4760,548.14
7188,426.12
2363,69.17
5834,806.13
4967,874.77
2337,516.21
9949,19.74
5375,42.94
9917,738.44
8599,714.46
8151,92.02
478,463.48
5357,522.97
3798,357.27
5982,310.64
9841,806.23
5784,551.22
875,202.29
4115,808.66
2968,225.25
470,812.91
6926,909.27
6491,361.9
4162,937.51
9896,748.17
6610,183.41
6835,944.26
1853,257.69
4965,939.35
6630,361.7
2983,49.96
4664,959.82
1628,561.54
1484,246.23
6877,433.41
3691,135.78
386,33.28
5157,402.87
9445,563.14
8560,727.32
8373,796.66
4581,881.33
7534,303.25
2166,758.09
1282,990.16
7021,480.3
7897,304.52
3503,495.94
2059,724.74
3387,564.71
5920,146.68
5628,530.56
7848,925.6
2870,608.18
4974,500.6
3293,554.42
6113,995.64
6904,651.44
7590,60.78
7149,843.19
4636,190.43
4853,611.04
4670,526.81
925,735.78
2375,982.0
9143,583.98
8277,943.22
7271,111.14
3880,257.64
2505,961.88
1748,198.56
9390,340.02
5613,517.86
290,919.48
3740,144.62
5496,633.48
4103,645.37
3274,741.69
1461,473.87
7071,354.34
9592,153.48
6794,497.36
9361,639.64
3249,160.98
449,69.71
8493,433.64
7381,513.33
7728,183.3
8196,727.74
902,215.62
9719,340.64
2613,440.44
4910,340.07
1508,577.66
2731,217.77
5802,57.01
6455,662.67
7321,178.87
9419,37.98
927,437.96
1703,54.15
3112,932.67
8188,897.7
5739,721.76
6951,400.02
4632,162.03
6765,602.12
755,681.7
3187,619.41
4104,337.7
2218,786.96
9811,844.8
5904,287.84
5884,28.94
8501,914.46
8967,112.36
6577,768.36
3435,778.69
4354,404.32
1370,580.98
7201,33.74
5284,710.09
6180,44.07
9050,60.87
919,438.49
1031,386.77
158,358.38
4512,340.13
7027,800.17
2651,664.05
7961,280.86
5023,732.37
3463,650.2
9984,962.26
6597,828.53
9330,489.38
689,176.84
7707,693.57
7774,845.1
4531,329.09
9926,775.78
7215,81.2
4420,33.82
4158,287.86
5248,666.76
8390,759.49
7085,221.24
8645,923.16
7233,880.69
6399,962.01
7312,618.27
6629,90.41
7540,927.27
1767,868.74
1910,937.71
8203,917.92
2089,142.85
2006,104.31
8349,915.63
8523,692.0
8917,432.76
1072,54.94
8963,599.11
9891,411.22
1805,683.52
416,245.86
3994,703.42
60,942.82
4382,749.27
9735,46.06
5856,174.31
9986,241.5
8934,803.14
9177,286.92
9153,65.13
2645,510.11
4364,960.06
9538,653.18
6469,690.89
6292,590.6
4792,101.13
5080,881.45
7106,803.35
7271,457.14
3729,713.68
3614,150.84
81,261.15
6684,32.38
1708,288.55
7618,137.32
7621,179.69
5478,361.69
8355,327.23
3220,124.41
6721,805.34
4465,20.48
2555,917.62
5527,950.07
7324,633.03
1265,947.77
524,927.06
4999,302.27
6628,131.6
2452,735.34
4857,680.02
3125,884.86
2429,400.84
2511,585.18
8137,473.78
6003,696.21
3122,818.23
1674,784.84
8562,780.57
2796,570.88
7350,895.74
5639,688.53
5725,233.46
2619,785.38
7962,728.42
3816,617.36
8435,363.0
6539,141.27
586,222.57
3270,37.79
9483,531.23
6092,960.45
4762,514.42
5832,108.68
4399,127.97
9521,59.39
5138,295.33
7373,403.61
4889,557.85
2272,180.18
1896,48.38
5998,757.95
1879,488.54
6071,824.03
6190,120.43
7111,907.26
511,865.07
340,860.21
509,17.81
2276,517.76
2810,225.22
443,369.51
9905,761.45
9074,132.79
7900,46.11
1879,509.2
8933,470.44
952,356.79
2842,720.1
804,141.27
4655,826.61
3223,166.27
7706,674.49
8796,227.79
3489,517.19
9695,492.16
739,679.0
6424,929.7
7596,278.93
905,611.17
5380,640.64
1246,744.39
7457,860.24
3418,382.33
847,851.2
8837,635.38
476,355.26
4164,488.75
9028,896.35
4731,712.83
4434,100.14
9696,598.45
8383,883.71
7986,715.49
8259,724.66
8322,589.26
8067,93.63
2611,421.72
7260,662.02
9889,737.1
8031,452.92
4968,854.02
926,619.61
2589,379.11
1503,374.27
1481,103.78
6798,198.31
4763,976.92
6554,157.44
6908,830.18
7198,922.33
4662,737.66
6392,124.8
6193,956.18
3296,327.9
8106,215.42
781,894.13
2953,634.2
7601,275.16
3419,82.29
8465,744.0
4623,503.67
1915,326.13
3516,502.34
2687,913.72
9091,482.86
5158,684.1
7140,906.82
5390,284.37
4731,941.17
4936,508.99
7796,390.34
6536,36.52
7078,669.29
5919,968.96
5637,568.84
3957,367.91
4418,201.29
4031,755.63
3770,416.15
2451,837.18
3651,392.15
1613,267.48
3918,945.69
8470,424.35
9930,341.83
5193,251.03
4595,413.99
901,67.47
7387,630.02
7248,636.19
3822,193.91
7938,638.4
4148,72.42
8478,88.43
3613,556.86
394,606.26
4036,749.89
6540,346.87
8624,355.08
3262,138.04
3396,409.29
2868,611.86
501,154.9
9584,555.71
8871,167.16
2904,718.56
7108,53.71
3187,900.89
7987,472.11
8304,735.76
9102,480.58
8902,80.89
9288,676.52
64,588.34
9083,655.17
100,518.84
5794,266.31
6043,648.22
323,689.41
4877,847.6
7299,436.95
4451,962.61
230,210.99
4158,750.6
5391,202.21
8361,949.99
5948,90.44
762,142.19
249,618.58
6843,534.17
2312,186.97
3171,512.6
9875,109.6
1933,184.95
9963,977.23
163,38.06
497,360.56
2914,717.26
1487,320.93
9970,17.6
8921,81.23
8867,746.08
5783,459.95
2717,518.05
8588,446.1
2024,100.38
6149,910.75
5402,89.51
1926,780.46
7123,38.41
7005,728.74
3284,190.35
4403,876.89
6769,79.44
6272,936.87
2417,954.64
8950,853.86
329,412.92
2475,492.18
269,456.33
8803,511.61
5022,929.03
3479,21.04
4564,144.29
8335,914.69
2839,445.78
1118,948.71
4029,325.76
867,264.7
9288,424.69
2905,646.39
5283,218.13
6318,517.34
7757,160.41
8356,946.31
2550,792.88
4400,67.72
2861,920.13
4446,136.8
4253,448.66
8477,899.84
8227,500.43
5515,673.77
9099,109.01
2701,619.76
3051,998.28
2332,248.22
7425,758.68
7964,594.23
2542,358.24
3258,139.72
4214,549.72
5418,25.28
5962,486.3
7946,548.14
7677,650.29
92,984.44
2392,94.45
6971,69.2
4467,35.61
8559,241.6
6660,374.74
7222,214.32
6370,807.35
7780,879.3
9377,739.74
7606,480.42
9139,437.81
1135,334.31
6560,591.32
7872,554.61
1492,191.79
4974,479.89
6778,296.02
8162,93.95
1459,64.03
3805,179.24
8372,130.96
6029,904.55
6438,671.36
6676,839.24
6915,794.73
3630,530.11
6297,248.48
8879,804.18
6424,592.65
4345,757.27
4011,468.85
1170,542.57
8113,280.01
1308,581.35
8278,479.91
2989,867.55
9414,893.51
4355,766.54
9868,356.43
8184,678.29
5273,366.14
7028,528.11
2878,563.88
3461,970.15
7508,492.2
3686,593.23
3856,555.1
5053,621.44
9209,191.14
8182,993.7
8834,36.6
6965,375.11
6837,38.9
1861,478.49
4458,234.97
2666,702.61
6138,128.93
7207,828.69
7825,541.23
3835,479.66
7832,156.15
8811,813.66
1691,24.02
173,902.67
7780,304.42
3528,420.91
6861,342.49
9080,967.4
3744,936.18
2579,862.62
9371,790.1
756,860.09
7389,758.25
7921,990.96
8020,717.32
8533,458.04
250,593.73
7618,644.54
3973,470.98
9169,473.74
3189,982.46
7275,647.42
5409,679.9
5808,704.06
2853,164.42
1307,737.0
8984,917.59
9090,492.22
1516,584.53
7788,529.29
6360,888.75
433,149.96
5134,972.63
7417,819.8
2101,823.27
6089,301.27
8169,290.41
917,766.41
8370,833.87
3228,894.34
2499,714.2
5014,110.31
4053,595.47
5055,985.03
5289,428.71
977,932.07
7276,47.31
8446,813.32
647,216.58
5890,776.75
5752,414.97
7034,91.87
8295,707.98
6517,85.64
4400,444.59
5445,190.86
3021,184.05
708,575.83
5772,637.81
3932,827.24
9623,88.07
1444,167.01
7552,855.99
81,351.86
6288,189.82
3254,221.49
6452,385.84
6576,352.81
8421,497.52
318,452.38
9679,700.67
9917,957.78
9970,139.9
5366,769.42
9711,900.3
4530,230.52
8488,103.64
4062,971.62
621,973.7
8258,512.86
3631,312.93
4081,339.77
9821,134.66
2992,308.19
1238,659.66
1475,234.11
7131,750.66
5856,230.41
9330,521.87
8994,104.04
1601,198.83
7335,428.52
3168,161.71
8606,649.11
4039,657.41
8643,216.62
1978,123.01
761,210.79
3727,960.79
1934,287.34
976,421.35
9875,961.89
855,81.9
1974,886.51
1881,945.39
7445,910.35
3194,809.92
3164,677.46
8011,346.02
2820,805.44
3362,734.4
9592,665.62
2594,730.5
491,165.96
3504,542.65
7364,410.51
4934,858.01
3327,101.84
4602,995.14
4786,924.03
5965,721.7
6295,204.41
9503,242.52
8070,479.71
9286,401.79
849,866.32
8714,744.72
4078,465.55
1780,597.18
6044,903.36
3956,350.06
2593,657.92
1708,837.06
8578,610.43
2648,784.32
7648,779.44
868,972.2
9195,828.54
2494,354.44
3784,134.04
247,622.01
9517,45.49
1096,538.98
803,669.28
2320,41.46
1525,473.57
1937,205.6
7915,977.72
6014,272.28
2735,879.19
3583,645.86
447,554.62
2642,982.11
3443,965.2
6386,432.35
3225,265.49
4872,785.82
7508,538.35
6693,242.34
8177,190.03
4119,939.36
5004,216.23
977,955.86
1245,502.13
6170,514.23
2767,995.56
813,713.57
6976,155.95
373,121.01
1147,997.83
186,285.15
5455,953.25
9102,617.29
8318,426.98
9672,553.12
5841,793.9
8696,695.05
8188,227.0
1499,829.74
2432,215.68
5667,655.93
1416,558.21
8703,960.34
3637,507.44
3129,897.24
9571,199.18
3734,432.12
5682,270.7
7460,956.63
454,328.67
4521,813.76
2001,223.11
4074,92.71
5834,334.74
7159,557.55
7928,206.14
8132,649.67
4276,589.35
596,237.0
4454,395.02
3967,983.17
6127,759.26
7352,286.09
2739,584.25
5221,642.68
5840,775.56
7950,947.5
5679,571.99
3439,880.52
3584,335.0
6970,415.92
3150,644.46
4378,650.37
8064,202.54
1287,643.15
8143,222.12
5820,259.68
4366,643.31
9799,674.92
7957,172.33
4466,570.89
262,763.76
4725,911.38
908,305.11
6629,828.04
9710,802.79
3767,683.61
2942,385.12
2681,987.24
2135,915.12
2740,708.36
6788,544.53
9423,84.1
5733,517.22
4524,658.39
3944,971.25
3415,459.81
6172,380.16
7757,538.34
7206,229.09
3404,126.38
2537,499.65
4091,55.61
6823,693.38
3699,963.09
3265,373.08
9815,847.15
1972,629.47
636,897.16
9380,959.48
1707,816.13
7149,223.03
9022,640.01
173,32.13
3208,268.62
3459,53.56
164,72.49
1710,167.02
6186,807.86
3962,421.76
16,823.7
9940,964.86
2133,28.69
2192,64.87
8406,192.77
9282,268.62
6556,31.31
1860,698.45
5622,465.51
4644,664.08
1691,77.34
3224,449.44
5576,965.21
7888,160.92
2357,556.57
615,457.32
5009,145.44
9859,481.44
3271,182.5
6370,700.39
4251,509.11
1713,14.85
5087,759.33
3409,395.49
7177,262.64
8286,985.78
1686,323.16
3920,99.1
6330,911.63
1632,665.93
7368,934.67
9293,412.7
4905,346.37
8431,716.75
9190,693.69
7766,199.29
4356,125.1
9140,244.22
9040,281.36
8583,281.43
5984,751.35
9914,152.16
2332,21.09
8672,362.38
6054,25.37
5178,281.22
4680,430.25
240,856.87
7471,910.14
3330,565.31
35,712.78
9453,643.07
9982,749.06
302,185.01
4312,63.29
4173,725.1
2136,817.09
7946,143.88
6360,39.25
7623,361.27
9693,561.9
4198,78.05
587,749.47
8783,818.76
1195,916.43
8415,734.19
6144,479.19
6694,678.27
1447,900.65
948,567.97
2530,374.39
946,526.4
7922,959.3
2978,876.03
1008,585.36
577,725.0
333,471.32
6097,423.82
108,406.6
7187,697.4
8397,984.51
2832,312.26
6921,831.4
7263,573.02
1210,325.71
4336,633.48
8759,526.76
7658,147.54
1272,400.94
1315,842.23
3767,651.49
4451,311.68
2974,412.16
1546,82.15
9943,276.85
781,659.2
3874,645.64
1751,323.92
5850,657.64
868,596.82
7445,505.32
6481,298.3
8071,241.44
6818,261.83
1327,446.54
530,846.8
1024,537.45
7966,443.4
165,591.71
5298,111.6
8397,179.98
7064,108.6
3621,720.93
3977,485.59
7995,888.53
2004,539.59
7081,125.79
3267,481.4
1161,588.42
303,204.22
8807,147.99
3709,50.79
8,17.26
413,356.25
8831,804.18
4159,385.77
2797,184.43
2888,22.91
7874,996.54
1282,255.18
9448,292.9
9342,498.33
7426,786.59
7295,280.25
421,992.5
9719,595.13
6382,61.34
2597,297.12
6977,143.75
4420,599.37
5309,469.57
9444,988.06
7723,274.87
3148,503.98
6558,276.65
6971,429.87
6820,677.72
3655,385.34
3869,559.86
2960,66.11
4709,797.62
3581,252.41
6647,228.39
5174,399.74
3638,152.46
2870,726.56
7800,212.73
644,319.41
9383,949.03
3136,655.99
8744,232.27
7235,509.85
2281,228.19
8397,417.9
1465,787.27
4757,237.52
4005,961.53
7906,636.44
8640,940.41
2533,56.72
361,452.07
495,215.01
8128,11.07
9473,319.77
5507,393.08
2390,131.18
6699,492.94
2077,502.06
4167,587.79
6335,775.3
6406,677.88
89,613.8
6046,132.22
5821,762.59
9680,994.43
1715,738.8
2913,961.05
870,41.42
6043,821.98
7125,944.96
5861,62.22
8910,176.88
5544,389.64
953,475.3
6736,800.01
6069,887.35
1130,790.15
2349,750.77
689,516.54
7842,660.51
1329,100.06
1297,311.4
2352,343.65
4364,489.93
4106,946.76
9083,797.0
9008,366.5
3934,766.52
1492,979.57
961,133.36
8231,895.33
1963,413.47
9966,884.36
380,44.23
3660,235.85
2982,535.82
3569,379.6
3554,812.77
6476,357.09
5248,825.52
693,548.0
2065,360.95
1538,158.44
4877,310.48
1948,310.37
4003,46.54
206,427.37
6137,794.04
2192,826.87
70,285.43
1482,432.25
5670,644.0
9200,144.5
2129,767.1
3604,785.69
4499,746.31
4947,919.25
9686,630.6
2294,226.73
2861,436.34
3392,836.89
4635,44.48
5212,610.0
8764,40.08
1941,636.48
5233,314.18
2408,424.91
7532,684.44
8181,316.41
3190,875.8
1452,954.18
3681,590.39
5118,106.69
6424,240.39
8891,308.05
777,552.96
4638,512.97
5222,476.12
3795,748.95
4737,123.76
5714,985.8
5212,127.11
4018,660.52
2164,130.83
1124,788.6
1993,818.5
5330,408.33
6729,178.57
9006,258.46
2458,607.19
6152,139.48
4197,418.09
7198,947.42
1245,157.76
4769,29.33
883,497.28
105,466.58
2399,808.76
6900,18.01
587,747.55
4977,132.62
3145,422.41
2068,802.67
8427,225.59
1362,797.86
3314,584.08
5500,234.16
3304,279.88
4902,542.73
5390,434.63
1394,925.54
9674,733.84
5202,88.53
2337,340.65
6703,587.49
3999,218.63
1499,482.71
8422,831.82
6755,230.5
3645,686.41
8176,646.25
8822,761.19
7988,672.7
6282,752.14
813,807.06
8291,590.88
9615,676.62
1159,688.49
3792,493.28
287,441.42
5692,959.31
5410,825.85
20,47.87
2765,886.05
7516,423.22
2159,100.11
3491,658.71
5676,126.24
7108,306.5
5191,337.93
7130,667.95
7834,73.18
5879,759.59
3863,576.91
3234,577.62
3586,691.2
6095,36.49
8469,401.05
629,86.98
2197,767.66
2598,665.95
4220,554.93
7123,287.99
596,695.81
8594,955.79
9934,712.7
1414,780.05
4996,450.6
6315,300.29
7234,268.17
9965,922.58
5575,131.44
2479,78.16
2912,506.6
9193,553.08
9515,437.45
7199,494.45
5255,763.89
23,951.76
3418,863.67
4491,393.07
1989,355.94
3849,880.73
6704,108.85
2330,839.34
9030,190.01
543,679.59
6872,967.36
2837,390.87
3339,821.9
6745,939.31
4685,162.27
3393,634.34
6587,34.0
3242,343.76
3286,132.55
5701,287.84
9712,981.55
1831,252.3
7570,237.92
8604,671.05
878,593.57
9206,343.99
5116,759.81
1018,26.93
8018,718.5
7153,683.11
105,292.99
5296,359.25
167,429.34
2221,274.88
886,34.99
5346,524.54
6001,675.14
5668,319.87
356,326.14
1102,69.53
5104,292.78
4777,942.64
5099,650.74
2544,997.03
8186,736.58
9448,23.29
9036,726.81
4774,86.83
9097,691.84
1135,902.58
5809,579.15
6477,127.65
2817,81.92
9019,488.27
7028,734.75
6476,157.93
958,55.03
460,413.39
4696,732.77
6816,305.98
9878,342.54
483,858.94
3245,211.95
6607,279.66
315,43.89
6702,515.02
1971,58.38
9042,950.24
230,964.53
4381,886.42
7776,596.42
2134,751.95
6878,924.25
1713,877.19
1923,161.41
857,26.44
5626,415.08
4809,772.21
9695,468.21
5931,703.1
5896,807.12
2901,165.9
2094,318.66
4128,500.97
5059,261.45
6174,52.8
4405,422.69
9599,196.62
2577,195.71
473,675.21
3683,65.02
9596,792.25
4654,303.65
2127,997.23
5104,622.5
6583,143.26
7109,667.92
182,260.27
7589,294.51
2364,947.56
2636,725.22
3577,679.59
1049,915.53
5351,625.74
3699,467.33
686,568.03
709,601.78
4860,113.88
4602,67.45
6234,686.3
5825,24.53
738,297.23
4054,391.3
2598,961.8
7528,374.42
3707,96.6
7409,796.14
9103,823.93
9003,151.58
1570,343.67
2025,155.99
1565,376.17
655,927.63
8727,107.73
4040,475.02
2868,321.63
6800,64.98
6291,768.27
3941,763.6
2697,610.07
6221,153.42
35,295.25
1529,317.57
8066,518.47
5621,506.5
4336,896.43
8258,362.33
2203,144.13
8074,27.89
3070,892.53
3117,662.68
2162,940.15
2657,499.21
7767,259.16
6369,961.15
278,928.05
5320,70.23
8549,499.22
9952,123.93
5061,459.42
7875,18.9
7988,826.75
4654,886.21
9918,687.9
5973,971.85
2492,779.99
9351,342.98
1744,682.17
9620,863.44
395,549.68
8961,225.45
2651,834.8
7294,741.12
7274,543.97
3582,88.42
7313,102.96
7084,540.74
4882,967.55
8200,366.25
3353,845.16
9325,546.49
7958,718.88
3961,108.28
292,697.79
393,517.01
8996,868.85
1392,52.77
625,556.84
7801,573.43
5229,336.57
6545,118.13
5243,933.59
3691,668.8
2330,180.46
8082,438.03
4732,231.79
3009,444.87
402,291.98
7638,332.05
157,634.06
2338,272.28
9458,128.03
7035,462.34
8779,391.28
1216,543.53
3830,143.62
2472,732.24
9857,147.65
4657,978.96
3415,177.0
1602,253.86
6408,365.47
7792,899.0
6141,88.07
530,275.16
3028,917.93
4326,291.13
9134,816.65
2122,978.55
3189,683.92
3536,234.79
8383,269.52
4190,437.75
6625,747.54
7463,354.17
1059,843.68
9769,940.48
8667,35.41
7401,295.06
3240,677.09
5784,260.16
3366,657.91
9804,802.96
9841,452.18
7049,420.42
5153,863.25
1868,59.8
3224,548.67
6669,454.23
2310,799.37
164,96.05
9062,656.81
4652,835.59
9931,968.54
5818,993.71
6341,82.21
8479,226.82
6299,391.11
7726,127.46
9603,330.79
4953,502.2
3215,662.98
3585,561.5
2460,378.59
1503,548.5
6584,784.7
64,518.5
5270,20.45
5538,644.9
9521,946.49
55,166.34
8159,658.93
8009,622.56
1493,936.35
9495,138.45
5893,429.74
2318,989.68
1930,723.43
7707,517.01
4231,380.73
3338,561.95
4113,110.82
4339,619.6
3949,952.35
6204,86.15
9589,188.17
5147,178.62
2555,788.2
5715,395.47
2258,768.16
3892,839.33
2686,260.99
3518,539.31
5303,248.43
1518,242.96
5657,360.75
7459,999.47
4664,773.03
4039,897.87
9141,472.86
2617,597.15
9189,233.65
2373,11.18
775,187.85
9956,537.28
6609,698.9
4921,799.5
3555,377.29
3648,610.03
251,818.44
3922,863.97
7531,400.49
2420,599.78
4294,512.69
2436,988.28
6811,544.17
3189,471.0
192,175.54
585,504.71
7769,409.81
5909,679.46
1928,435.07
7905,521.29
6896,217.91
2815,720.94
1487,631.75
2346,283.69
3079,770.47
4357,276.42
846,213.09
5945,893.87
4177,421.49
6393,128.8
3232,59.46
9476,892.38
1274,609.77
9043,96.92
7446,527.08
3698,812.62
1768,419.47
5978,56.78
5331,763.28
8842,921.71
6666,849.82
7883,931.76
8567,639.87
4501,709.01
8071,240.37
4753,158.91
1278,225.77
6792,652.94
2211,874.54
6600,141.68
9570,817.35
6306,759.39
8289,967.01
7628,223.02
5861,634.04
3356,477.98
347,232.66
1536,852.86
5378,305.73
5319,387.22
761,169.45
3956,427.59
1510,222.1
2109,47.2
7554,888.77
7420,963.23
8299,986.89
7524,446.63
8960,586.28
6103,265.32
7564,906.53
5229,116.6
3611,626.37
3906,697.58
7304,796.2
1680,943.9
717,933.8
5535,86.9
2247,364.53
6171,82.44
2324,807.3
5003,769.58
8716,852.41
1244,297.92
2864,189.6
8625,918.68
836,990.69
9096,968.95
8923,563.05
9886,733.12
4060,844.1
6511,591.09
5611,431.16
3797,96.62
5530,792.87
2201,619.83
3921,356.97
9707,337.71
1843,205.26
2915,522.57
4688,310.89
8094,604.23
6003,451.2
4842,290.21
4775,410.19
689,282.7
5465,328.06
2579,162.77
8593,853.72
6343,373.14
9873,603.67
1916,546.08
8287,260.86
9155,487.32
2983,111.71
7859,384.18
8276,460.07
2501,393.03
8666,586.3
1460,516.26
9487,138.47
7599,311.85
9977,958.59
6403,717.19
2434,708.63
5163,355.26
2702,206.84
4644,512.58
627,661.32
9809,18.2
7478,818.84
59,91.01
9134,435.94
9755,204.9
619,11.67
8411,963.25
2004,907.14
5458,808.11
3339,140.53
578,196.44
7977,84.88
4726,148.66
2730,639.81
8183,676.11
9485,428.06
4103,379.39
6453,599.0
6548,543.94
3859,978.77
9335,242.22
6961,449.94
2568,727.39
4440,143.49
2957,588.64
2679,249.61
5282,617.91
7542,825.26
6569,608.71
4140,357.81
2349,442.29
432,852.95
5785,906.76
2346,522.0
5149,794.95
9353,976.54
1598,624.7
5431,215.55
6574,368.79
3899,53.01
3791,484.02
9256,241.1
7525,797.88
1105,881.51
2141,357.84
2597,823.71
2507,284.88
5723,337.58
2678,978.91
3955,457.19
6269,817.32
2444,637.44
8810,305.72
7074,24.35
5360,539.6
6470,30.62
8333,230.47
6360,629.1
1556,679.96
1530,582.99
5587,302.18
2013,244.23
8058,299.25
9468,524.25
3221,893.63
8504,610.46
5609,691.65
7877,301.46
1291,694.47
1650,50.16
1865,121.86
665,309.73
6617,744.51
2034,210.57
844,730.93
421,727.9
3286,180.77
5155,370.86
869,435.04
8095,171.06
6766,101.73
9423,757.43
1989,93.25
1297,990.84
7113,862.29
7251,151.81
2603,888.3
5918,245.84
1044,951.61
4535,869.27
6237,534.44
4755,114.43
7753,431.99
123,817.97
275,705.2
5233,859.23
230,962.85
4719,17.87
148,421.99
6332,631.68
2066,284.08
1337,584.89
553,996.65
126,191.4
6166,651.78
7444,323.02
2162,515.95
1045,663.88
1406,754.14
691,707.05
4846,908.43
2528,244.1
7922,992.44
7393,308.36
8481,649.56
3156,399.89
7561,948.13
9510,263.34
2680,784.04
3268,759.85
6338,305.78
823,400.74
7554,575.8
5398,316.21
4809,449.31
7524,355.51
2557,817.56
4400,124.25
262,194.46
5776,136.29
2098,407.45
7949,629.49
4991,115.63
8065,414.76
893,496.29
5670,848.84
7724,66.22
749,953.57
8424,794.0
9069,561.25
4351,211.34
4553,517.04
8378,58.65
3116,369.35
640,837.77
5836,24.78
7504,106.81
8667,569.08
7820,174.26
1085,602.33
1319,126.17
1426,628.71
1225,44.44
7169,361.82
8432,320.41
84,689.25
244,780.23
6386,194.79
163,141.63
5663,425.41
1950,582.33
39,317.43
6564,934.76
5508,416.65
9908,686.81
4358,855.01
250,544.11
9836,101.86
6365,94.65
9256,723.41
4920,627.85
1919,78.35
4986,462.04
4760,903.93
4009,220.12
2923,600.32
3975,504.28
9932,785.29
6393,617.3
7919,108.5
5092,958.31
909,194.05
4457,913.74
1222,369.64
928,569.42
6094,315.05
3650,319.87
4341,831.89
3267,255.99
1171,475.87
7588,935.59
3790,884.22
6331,211.17
5202,797.45
2456,457.79
9333,264.33
1376,614.2
115,938.7
3108,246.13
6690,451.33
2986,759.98
8148,165.89
8183,580.87
4261,134.49
7265,422.44
5500,605.15
2956,366.61
3839,25.16
3131,869.45
3119,741.45
